ID	Name	ID	Buy Vol	Buy Avg	Buy Max	Buy Min	Buy StdDev	Buy Median	Buy Percentile	Sell Vol	Sell Avg	Sell Max	Sell Min	Sell StdDev	Sell Median	Sell Percentile							30002510
30153	Proteus Engineering - Capacitor Regeneration Matrix	30153	10.00	41,042,322.30	41,044,545.11	41,022,352.94	10,460.28	41,044,539.97	41,044,545.11	16.00	63,799,927.82	64,308,957.00	63,749,999.99	179,867.28	63,764,999.93	63,749,999.99							
30155	Proteus Engineering - Supplemental Coolant Injector	30155	29.00	21,001,095.72	21,001,095.76	21,001,095.64	0.04	21,001,095.74	21,001,095.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30159	Loki Engineering - Power Core Multiplier	30159	35.00	20,222,907.64	21,200,065.20	17,100,083.00	1,946,495.79	19,600,017.00	21,200,064.70	23.00	54,929,613.24	68,963,118.72	49,999,762.58	6,850,413.98	49,999,958.42	49,999,771.17							
30161	Loki Engineering - Augmented Capacitor Reservoir	30161	16.00	38,002,202.16	38,002,243.13	38,002,021.55	108.52	38,002,136.97	38,002,243.13	6.00	57,038,311.26	91,975,559.30	40,002,233.12	19,965,171.50	44,250,000.00	40,002,233.12							
30163	Loki Engineering - Capacitor Regeneration Matrix	30163	14.00	37,340,643.53	42,400,017.05	15,000,000.00	9,085,689.51	38,055,861.53	42,400,017.05	37.00	60,026,521.44	84,837,029.65	56,769,933.99	9,704,750.48	56,789,900.00	56,769,933.99							
30165	Loki Engineering - Supplemental Coolant Injector	30165	1.00	10,000,000.00	10,000,000.00	10,000,000.00	0.00	10,000,000.00	10,000,000.00	21.00	45,449,828.96	70,006,821.28	31,999,998.76	12,411,147.02	48,795,000.00	31,999,998.77							
30169	Legion Engineering - Power Core Multiplier	30169	13.00	36,857,252.86	37,000,001.02	35,144,277.00	874,796.45	37,000,001.02	37,000,001.02	24.00	47,607,201.77	64,999,999.00	44,995,889.98	6,991,527.53	44,998,483.92	44,995,889.98							
30171	Legion Engineering - Augmented Capacitor Reservoir	30171	23.00	25,001,021.12	25,001,021.13	25,001,021.11	0.01	25,001,021.12	25,001,021.13	14.00	90,581,428.48	90,609,999.77	90,559,999.99	18,070.09	90,569,999.90	90,559,999.99							
30173	Legion Engineering - Capacitor Regeneration Matrix	30173	34.00	30,090,305.54	30,094,107.12	30,057,025.01	12,980.25	30,094,107.11	30,094,107.12	20.00	52,003,688.37	59,589,998.99	43,998,979.92	7,118,408.02	50,000,000.00	43,998,979.93							
30175	Legion Engineering - Supplemental Coolant Injector	30175	30.00	16,293,415.31	16,300,000.92	16,201,217.71	34,566.90	16,300,000.84	16,300,000.92	2.00	59,999,999.99	59,999,999.99	59,999,999.99	0.00	59,999,999.99	59,999,999.99							
30187	Intact Thruster Sections	30187	70.00	781,000.00	781,000.01	781,000.00	0.01	781,000.00	781,000.01	1.00	13,000,000.00	13,000,000.00	13,000,000.00	0.00	13,000,000.00	13,000,000.00							
30248	Emergent Combat Analyzer	30248	10,508.00	26,478.00	28,000.57	18,505.06	3,169.90	27,000.01	28,000.57	8,004.00	64,698.66	64,749.98	39,000.24	9,211.17	64,749.98	64,054.97							
30251	Neurovisual Input Matrix	30251	243,680.00	1,041.84	1,202.55	10.16	387.41	1,202.50	1,202.55	41,342.00	34,211.90	46,900.00	6,348.28	14,444.90	34,999.99	33,163.54							
30252	Thermoelectric Catalysts	30252	10,527.00	20,627.11	23,100.00	15,002.00	2,726.09	22,200.32	23,010.38	18.00	1,000,000.00	1,000,000.00	1,000,000.00	0.00	1,000,000.00	1,000,000.00							
30254	Electromechanical Hull Sheeting	30254	2,491,874.00	989.26	1,014.69	111.12	425.42	1,014.67	1,014.69	5,116.00	5,796.86	15,000.00	2,000.00	5,067.44	2,999.89	2,948.99							
30258	Resonance Calibration Matrix	30258	101,400.00	2,110.40	10,000.03	1,999.95	3,771.27	1,999.95	2,110.40	8,234.00	35,914.81	35,999.99	20,000.00	6,160.25	35,999.99	35,405.62							
30259	Melted Nanoribbons	30259	1,392.00	2,688,271.97	2,750,001.12	2,505,003.61	95,675.44	2,710,302.05	2,750,001.12	722.00	3,823,214.89	4,800,000.00	3,184,012.00	547,075.92	3,501,045.00	3,186,869.92							
30268	Jump Drive Control Nexus	30268	13,300.00	10,120.89	12,000.44	8,002.01	1,756.47	9,000.01	12,000.44	3,831.00	62,289.47	64,999.99	27,000.00	18,268.93	64,899.99	27,991.92							
30269	Defensive Control Node	30269	14,400.00	16,896.25	17,300.00	15,000.22	1,048.85	17,217.06	17,300.00	24.00	30,275.35	30,300.38	30,000.00	141.60	30,300.38	30,000.00							
30270	Central System Controller	30270	14,620.00	3,770.90	20,000.06	1,000.00	9,493.34	1,020.04	20,000.06	1,319.00	256,902.39	319,999.99	170,000.00	48,158.48	250,000.00	237,912.08							
30271	Emergent Combat Intelligence	30271	6,783.00	21,892.60	30,000.62	5,502.08	8,282.13	30,000.54	30,000.62	139.00	188,402.88	269,999.99	130,000.00	53,213.59	215,000.00	130,000.00							
30303	Fulleroferrocene	30303	204,000.00	657.50	1,000.00	407.17	273.01	655.01	902.93	78,000.00	2,194.61	2,199.00	2,189.99	4.51	2,199.00	2,189.99							
30304	PPD Fullerene Fibers	30304	1,000.00	3,000.00	3,000.00	3,000.00	0.00	3,000.00	3,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30305	Fullerene Intercalated Graphite	30305	201,000.00	1,301.09	1,301.10	1,300.00	0.55	1,300.55	1,301.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30306	Methanofullerene	30306	5,000.00	2,000.00	2,000.00	2,000.00	0.00	2,000.00	2,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30307	Lanthanum Metallofullerene	30307	20,000.00	1,799.99	1,799.99	1,799.99	0.00	1,799.99	1,799.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30308	Scandium Metallofullerene	30308	55,000.00	1,038.17	7,000.00	441.99	3,279.01	441.99	7,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30309	Graphene Nanoribbons	30309	105,500.00	2,086.26	13,500.00	1,503.50	5,434.86	1,503.50	12,681.82	9,800.00	46,112.52	47,099.69	45,000.00	872.31	46,544.35	45,000.00							
30310	Carbon-86 Epoxy Resin	30310	58,500.00	14,985.74	20,000.00	14,514.69	2,374.77	14,516.21	20,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30311	C3-FTM Acid	30311	21,500.00	36,868.98	70,000.00	36,080.01	15,990.00	36,080.15	36,907.46	2,000.00	110,000.00	110,000.00	110,000.00	0.00	110,000.00	110,000.00							
30344	Fulleroferrocene Reaction	30344	5.00	1,350,000.00	1,350,000.00	1,350,000.00	0.00	1,350,000.00	1,350,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30345	PPD Fullerene Fibers Reaction	30345	5.00	1,350,000.00	1,350,000.00	1,350,000.00	0.00	1,350,000.00	1,350,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30346	Fullerene Intercalated Graphite Reaction	30346	5.00	1,350,000.00	1,350,000.00	1,350,000.00	0.00	1,350,000.00	1,350,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30348	Lanthanum Metallofullerene Reaction	30348	5.00	1,350,000.00	1,350,000.00	1,350,000.00	0.00	1,350,000.00	1,350,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30349	Scandium Metallofullerene Reaction	30349	5.00	1,350,000.00	1,350,000.00	1,350,000.00	0.00	1,350,000.00	1,350,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30350	Graphene Nanoribbons Reaction	30350	5.00	1,350,000.00	1,350,000.00	1,350,000.00	0.00	1,350,000.00	1,350,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30351	Carbon-86 Epoxy Resin Reaction	30351	5.00	1,350,000.00	1,350,000.00	1,350,000.00	0.00	1,350,000.00	1,350,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30352	C3-FTM Acid Reaction	30352	5.00	1,350,000.00	1,350,000.00	1,350,000.00	0.00	1,350,000.00	1,350,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30368	Methanofullerene Reaction	30368	5.00	1,350,000.00	1,350,000.00	1,350,000.00	0.00	1,350,000.00	1,350,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30370	Fullerite-C50	30370	452,211.00	4,292.50	5,001.28	3,000.13	755.09	4,310.58	5,001.28	53,777.00	8,105.19	11,000.00	6,447.99	1,235.02	7,099.99	6,447.99							
30371	Fullerite-C60	30371	200,000.00	886.48	1,200.07	528.32	214.73	800.03	1,200.07	96,414.00	1,786.22	2,888.00	1,299.98	532.42	1,449.00	1,299.98							
30372	Fullerite-C70	30372	299,000.00	936.83	1,000.04	850.24	64.89	875.12	1,000.04	28,550.00	4,654.55	12,000.00	2,000.00	4,547.59	2,750.00	2,000.00							
30373	Fullerite-C72	30373	415,000.00	7,591.48	9,003.46	5,001.05	1,451.16	6,510.02	9,003.46	37,685.00	11,373.82	12,000.00	9,999.99	597.41	11,500.00	9,999.99							
30374	Fullerite-C84	30374	252,500.00	7,078.82	8,112.46	3,100.00	2,063.34	8,112.45	8,112.46	20,906.00	12,694.73	14,900.00	9,000.00	2,002.74	12,249.36	9,936.48							
30375	Fullerite-C28	30375	345,500.00	7,249.34	8,021.04	5,002.37	986.35	8,020.00	8,021.04	21,220.00	13,551.99	30,000.00	10,999.99	8,821.06	11,589.33	10,999.99							
30376	Fullerite-C32	30376	183,375.00	17,593.58	18,006.05	13,500.11	1,846.97	18,005.55	18,006.05	25,602.00	25,120.58	26,900.00	23,999.91	995.63	24,996.33	23,999.91							
30377	Fullerite-C320	30377	46,000.00	39,926.86	41,116.02	32,000.04	3,646.29	41,116.00	41,116.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30378	Fullerite-C540	30378	64,000.00	69,044.42	80,000.00	60,501.44	6,479.36	70,101.00	80,000.00	2,800.00	95,540.00	98,000.00	95,000.00	1,414.21	95,000.00	95,000.00							
30464	Metallofullerene Plating	30464	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30466	Electromechanical Interface Nexus	30466	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30470	Neurovisual Output Analyzer	30470	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30474	Nanowire Composites	30474	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30476	Fulleroferrocene Power Conduits	30476	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30478	Reconfigured Subspace Calibrator	30478	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30558	Malfunctioning Thruster Sections	30558	508.00	254,508.01	405,000.01	31,000.00	175,394.23	405,000.00	405,000.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30562	Wrecked Thruster Sections	30562	288.00	1,069.75	1,100.00	1,001.01	49.50	1,050.51	1,100.00	53.00	233,546.28	250,000.00	175,000.00	20,687.28	237,500.00	204,999.33							
30582	Intact Power Cores	30582	20.00	216,000.00	216,000.00	216,000.00	0.00	216,000.00	216,000.00	4.00	17,000,000.00	17,000,000.00	17,000,000.00	0.00	17,000,000.00	17,000,000.00							
30586	Malfunctioning Power Cores	30586	285.00	286,268.85	601,019.12	100,000.00	222,223.20	205,000.00	601,019.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30588	Wrecked Power Cores	30588	388.00	582.19	606.00	501.03	52.49	553.52	606.00	49.00	181,081.37	200,000.00	80,000.00	34,259.02	179,500.00	126,666.33							
30599	Intact Electromechanical Component	30599	120.00	305,000.00	305,000.01	305,000.00	0.01	305,000.00	305,000.01	8.00	9,988,000.00	9,988,000.00	9,988,000.00	0.00	9,988,000.00	9,988,000.00							
30600	Malfunctioning Electromechanical Component	30600	1,000,090.00	21.20	230,000.01	1.00	96,525.16	1.00	21.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30605	Wrecked Electromechanical Component	30605	298.00	1,067.44	1,100.00	1,001.00	49.50	1,050.50	1,100.00	71.00	356,372.85	994,000.00	249,000.00	250,137.20	283,998.98	249,625.04							
30614	Intact Armor Nanobot	30614	45.00	3,310,000.02	3,350,000.02	3,200,000.05	64,951.89	3,350,000.01	3,350,000.02	5.00	7,100,000.00	7,100,000.00	7,099,999.99	0.00	7,100,000.00	7,099,999.99							
30615	Malfunctioning Armor Nanobot	30615	91.00	180,276.88	205,001.77	459.60	88,569.35	205,001.76	205,001.77	36.00	3,086,111.11	3,100,000.00	2,999,999.98	50,000.01	3,100,000.00	2,999,999.98							
30618	Wrecked Armor Nanobot	30618	189.00	1,004.18	1,007.00	1,001.01	3.00	1,004.01	1,007.00	47.00	1,249,574.30	1,800,000.00	650,000.00	345,693.94	1,274,500.00	775,000.00							
30628	Intact Weapon Subroutines	30628	217.00	279,308.77	280,000.02	275,000.08	2,165.03	277,500.04	280,000.02	2.00	10,500,000.00	10,500,000.00	10,500,000.00	0.00	10,500,000.00	10,500,000.00							
30632	Malfunctioning Weapon Subroutines	30632	183.00	215,000.01	215,000.02	215,000.00	0.01	215,000.00	215,000.02	28.00	3,937,142.85	4,010,000.00	3,499,999.94	255,000.03	4,010,000.00	3,499,999.94							
30633	Wrecked Weapon Subroutines	30633	588.00	1,386.85	1,600.00	402.99	542.25	1,600.00	1,600.00	37.00	386,378.05	450,000.00	180,000.00	101,472.94	447,000.00	180,000.00							
30744	Neural Network Analyzer	30744	36,254.00	177,406.72	178,771.01	171,600.63	2,714.67	178,424.25	178,771.01	1,300.00	197,886.26	200,000.00	196,000.00	1,389.71	198,499.50	196,000.00							
30745	Sleeper Data Library	30745	12,899.00	437,484.84	438,228.84	436,625.53	749.08	437,466.03	438,228.84	415.00	521,185.50	550,000.00	499,000.00	20,110.78	500,000.00	499,000.00							
30746	Ancient Coordinates Database	30746	4,899.00	1,378,037.44	1,378,293.63	1,377,314.97	322.66	1,378,115.53	1,378,293.63	65.00	1,500,122.77	1,514,990.00	1,499,000.00	7,313.46	1,500,000.00	1,499,000.00							
30747	Sleeper Drone AI Nexus	30747	1,283.00	4,400,130.17	4,400,145.03	4,400,097.14	19.41	4,400,143.64	4,400,145.03	3.00	6,948,000.00	7,250,000.00	6,797,000.00	226,500.00	7,023,500.00	6,797,000.00							
30752	Intact Hull Section	30752	35.00	2,100,771.11	2,100,771.12	2,100,771.09	0.02	2,100,771.11	2,100,771.12	6.00	8,100,000.00	8,100,000.00	8,100,000.00	0.00	8,100,000.00	8,100,000.00							
30753	Malfunctioning Hull Section	30753	119.00	429,306.01	510,000.72	4,596.98	252,701.87	257,298.85	510,000.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
30754	Wrecked Hull Section	30754	137.00	17,802.56	60,000.00	401.55	29,799.23	401.55	60,000.00	2.00	299,999.00	299,999.00	299,999.00	0.00	299,999.00	299,999.00							
30842	Interbus Shuttle	30842	1.00	200,000,009.93	200,000,009.93	200,000,009.93	0.00	200,000,009.93	200,000,009.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32207	Freki	32207	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32209	Mimir	32209	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32788	Cambion	32788	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32790	Etana	32790	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32811	Miasmos Amastris Edition	32811	8.00	86,386,726.38	100,364,585.65	78,000,010.83	10,542,761.67	78,000,010.83	100,364,585.65	3.00	399,999,998.20	399,999,999.00	399,999,997.78	0.57	399,999,997.81	399,999,997.78							
32821	Unrefined Vanadium Hafnite	32821	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32822	Unrefined Platinum Technite	32822	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32823	Unrefined Solerium	32823	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32824	Unrefined Caesarium Cadmide	32824	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32825	Unrefined Hexite	32825	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32826	Unrefined Rolled Tungsten Alloy	32826	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32827	Unrefined Titanium Chromide	32827	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32828	Unrefined Fernite Alloy	32828	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32829	Unrefined Crystallite Alloy	32829	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32830	Unrefined Vanadium Hafnite Reaction	32830	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32831	Unrefined Platinum Technite Reaction	32831	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	1,000,000.00	1,000,000.00	1,000,000.00	0.00	1,000,000.00	1,000,000.00							
32832	Unrefined Solerium Reaction	32832	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32833	Unrefined Caesarium Cadmide Reaction	32833	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32834	Unrefined Hexite Reaction	32834	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32835	Unrefined Rolled Tungsten Alloy Reaction	32835	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32836	Unrefined Titanium Chromide Reaction	32836	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32837	Unrefined Fernite Alloy Reaction	32837	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32838	Unrefined Crystallite Alloy Reaction	32838	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
32872	Algos	32872	134.00	442,037.37	1,100,000.31	301,000.00	378,556.85	301,000.00	1,100,000.31	436.00	1,693,803.95	2,499,999.99	1,509,999.73	304,123.88	1,509,999.96	1,509,999.74							
32874	Dragoon	32874	135.00	481,510.77	501,876.38	452,000.00	20,681.41	501,799.00	501,876.37	250.00	1,495,606.64	1,579,989.71	1,350,000.00	77,044.39	1,496,999.98	1,489,343.72							
32876	Corax	32876	193.00	340,815.13	615,025.01	111,011.00	209,531.44	111,011.00	615,025.01	117.00	2,117,209.99	2,500,000.00	1,999,988.98	137,339.21	2,147,999.99	1,999,988.98							
32878	Talwar	32878	260.00	783,174.81	930,075.10	502,000.00	158,760.44	917,082.16	930,075.01	591.00	1,379,955.52	1,380,000.00	1,379,896.72	48.84	1,379,994.99	1,379,896.73							
32880	Venture	32880	1,030.00	63,573.01	264,000.00	299.99	98,845.39	58,002.00	264,000.00	299.00	433,635.98	499,999.98	397,900.00	33,860.02	434,993.50	397,900.00							
33079	Hematos	33079	1.00	120,000,000.00	120,000,000.00	120,000,000.00	0.00	120,000,000.00	120,000,000.00	2.00	290,000,000.00	290,000,000.00	289,999,999.99	0.00	290,000,000.00	289,999,999.99							
33081	Taipan	33081	2.00	85,000,000.00	120,000,000.00	50,000,000.00	35,000,000.00	85,000,000.00	120,000,000.00	2.00	375,000,000.00	450,000,000.00	300,000,000.00	75,000,000.00	375,000,000.00	300,000,000.00							
33083	Violator	33083	3.00	136,666,684.01	155,000,000.01	100,000,052.03	25,927,224.12	155,000,000.00	155,000,000.01	1.00	300,000,000.00	300,000,000.00	300,000,000.00	0.00	300,000,000.00	300,000,000.00							
33329	Genolution 'Auroral' AU-79	33329	4.00	1,900,755,000.00	1,901,010,000.00	1,900,000,000.00	473,779.13	1,901,010,000.00	1,901,010,000.00	2.00	6,091,105,545.50	6,092,211,091.00	6,090,000,000.00	1,105,545.50	6,091,105,545.50	6,090,000,000.00							
33336	Thulium Hafnite	33336	100,000.00	320.00	320.00	320.00	0.00	320.00	320.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
33337	Promethium Mercurite	33337	100,000.00	50.00	50.00	50.00	0.00	50.00	50.00	27,809.00	26,000.00	26,000.00	26,000.00	0.00	26,000.00	26,000.00							
33338	Unrefined Promethium Mercurite	33338	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
33339	Unrefined Thulium Hafnite	33339	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
33340	Thulium Hafnite Reaction	33340	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
33341	Promethium Mercurite Reaction	33341	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1,000,000.00	1,000,000.00	1,000,000.00	0.00	1,000,000.00	1,000,000.00							
33342	Unrefined Thulium Hafnite Reaction	33342	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
33343	Unrefined Promethium Mercurite Reaction	33343	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
33359	Photonic Metamaterials	33359	147,438.00	10,902.67	11,150.01	8,100.05	1,070.19	11,112.04	11,150.01	102,000.00	16,152.62	16,152.62	16,152.61	0.01	16,152.62	16,152.62							
33360	Terahertz Metamaterials	33360	21,111.00	10,600.08	10,600.08	10,600.07	0.01	10,600.08	10,600.08	34,568.00	14,993.64	14,995.00	14,993.50	0.62	14,993.51	14,993.50							
33361	Plasmonic Metamaterials	33361	41,900.00	8,019.68	9,003.28	4,900.00	1,622.70	9,000.12	9,003.28	82,130.00	24,996.31	24,997.99	24,995.98	0.94	24,996.00	24,995.98							
33362	Nonlinear Metamaterials	33362	47,055.00	19,144.10	23,000.00	11,550.04	3,300.51	20,011.06	20,260.82	1,000.00	25,000.00	25,000.00	25,000.00	0.00	25,000.00	25,000.00							
33363	Nonlinear Metamaterials Reaction	33363	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	5,000,000.00	5,000,000.00	5,000,000.00	0.00	5,000,000.00	5,000,000.00							
33364	Photonic Metamaterials Reaction	33364	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	5,000,000.00	5,000,000.00	5,000,000.00	0.00	5,000,000.00	5,000,000.00							
33365	Plasmonic Metamaterials Reaction	33365	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	5,000,000.00	5,000,000.00	5,000,000.00	0.00	5,000,000.00	5,000,000.00							
33366	Terahertz Metamaterials Reaction	33366	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	5,000,000.00	5,000,000.00	5,000,000.00	0.00	5,000,000.00	5,000,000.00							
33395	Moracha	33395	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
33397	Chremoas	33397	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00							
33468	Astero	33468	66.00	47,805,109.44	54,001,000.01	25,099,999.45	7,093,440.01	53,000,400.22	54,001,000.01	51.00	76,201,364.53	148,000,000.00	57,999,989.99	27,485,488.71	61,999,999.99	57,999,989.99							
33470	Stratios	33470	18.00	187,966,465.65	205,065,004.77	150,003,391.00	20,482,403.03	199,999,999.99	205,065,004.77	47.00	238,213,193.61	325,000,000.00	214,989,984.97	27,139,036.64	229,900,000.00	214,989,984.97							
